vectorized_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.282, Time: 0.529685 s
         7100336 function calls (6730662 primitive calls) in 6.639 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 builtins.py:689(MemoryViewAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:71(Range)
        1    0.000    0.000    0.000    0.000 builtins.py:724(BooleanAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:738(NumberAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:764(NPTimedeltaAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:772(NPDatetimeAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:780(SliceAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:811(NumberClassAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:856(TypeRefAttribute)
        1    0.000    0.000    0.000    0.000 builtins.py:898(MinMaxBase)
        4    0.000    0.000    0.000    0.000 builtins.py:900(_unify_minmax)
        4    0.000    0.000    0.000    0.000 builtins.py:906(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:91(GetIter)
        1    0.000    0.000    0.000    0.000 builtins.py:931(Max)
        1    0.000    0.000    0.000    0.000 builtins.py:936(Min)
        1    0.000    0.000    0.000    0.000 builtins.py:941(Round)
       29    0.000    0.000    0.000    0.000 builtins.py:95(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:954(Bool)
       81    0.000    0.000    0.000    0.000 builtins.py:957(generic)
        1    0.000    0.000    0.000    0.000 builtins.py:968(Int)
        1    0.000    0.000    0.000    0.000 builtins.py:990(Float)
        1    0.000    0.000    0.000    0.000 bytecode.py:1(<module>)
      886    0.000    0.000    0.000    0.000 bytecode.py:139(__repr__)
      886    0.001    0.000    0.001    0.000 bytecode.py:163(_unpack_opargs)
      921    0.000    0.000    0.001    0.000 bytecode.py:219(_patched_opargs)
        1    0.000    0.000    0.000    0.000 bytecode.py:234(ByteCodeIter)
       35    0.000    0.000    0.000    0.000 bytecode.py:235(__init__)
       35    0.000    0.000    0.000    0.000 bytecode.py:239(__iter__)
      921    0.000    0.000    0.002    0.000 bytecode.py:242(_fetch_opcode)
      921    0.001    0.000    0.003    0.000 bytecode.py:245(next)
        1    0.000    0.000    0.000    0.000 bytecode.py:260(_ByteCode)
       35    0.001    0.000    0.005    0.000 bytecode.py:268(__init__)
       96    0.000    0.000    0.000    0.000 bytecode.py:271(<genexpr>)
       35    0.000    0.000    0.000    0.000 bytecode.py:288(_compute_lineno)
     3877    0.001    0.000    0.001    0.000 bytecode.py:310(__getitem__)
       35    0.000    0.000    0.002    0.000 bytecode.py:316(dump)
      886    0.000    0.000    0.000    0.000 bytecode.py:317(label_marker)
       35    0.000    0.000    0.000    0.000 bytecode.py:32(get_function_object)
      921    0.001    0.000    0.002    0.000 bytecode.py:323(<genexpr>)
        1    0.000    0.000    0.000    0.000 bytecode.py:374(ByteCodePy311)
        1    0.000    0.000    0.000    0.000 bytecode.py:405(ByteCodePy312)
       99    0.000    0.000    0.000    0.000 bytecode.py:44(get_code_object)
        1    0.000    0.000    0.000    0.000 bytecode.py:49(_as_opcodes)
        1    0.000    0.000    0.000    0.000 bytecode.py:539(FunctionIdentity)
       35    0.001    0.000    0.003    0.000 bytecode.py:549(from_function)
        1    0.000    0.000    0.000    0.000 bytecode.py:66(ByteCodeInst)
      886    0.000    0.000    0.000    0.000 bytecode.py:81(__init__)
      128    0.000    0.000    0.000    0.000 bytecode.py:89(is_jump)
      128    0.000    0.000    0.000    0.000 bytecode.py:97(get_jump_target)
        1    0.000    0.000    0.000    0.000 byteflow.py:1(<module>)
       14    0.000    0.000    0.000    0.000 byteflow.py:1099(op_BINARY_SUBSCR)
        5    0.000    0.000    0.000    0.000 byteflow.py:1106(op_STORE_SUBSCR)
       80    0.000    0.000    0.001    0.000 byteflow.py:1136(op_CALL_FUNCTION)
       80    0.000    0.000    0.000    0.000 byteflow.py:1138(<listcomp>)
        8    0.000    0.000    0.000    0.000 byteflow.py:1145(op_CALL_FUNCTION_KW)
        8    0.000    0.000    0.000    0.000 byteflow.py:1148(<listcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1178(_dup_topx)
        1    0.000    0.000    0.000    0.000 byteflow.py:1179(<listcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1183(<listcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1232(op_DUP_TOP_TWO)
        1    0.000    0.000    0.000    0.000 byteflow.py:1241(op_ROT_TWO)
        1    0.000    0.000    0.000    0.000 byteflow.py:1247(op_ROT_THREE)
        2    0.000    0.000    0.000    0.000 byteflow.py:1265(op_UNPACK_SEQUENCE)
        2    0.000    0.000    0.000    0.000 byteflow.py:1268(<listcomp>)
       12    0.000    0.000    0.000    0.000 byteflow.py:1274(op_BUILD_TUPLE)
       12    0.000    0.000    0.000    0.000 byteflow.py:1276(<listcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1319(op_BUILD_LIST)
        1    0.000    0.000    0.000    0.000 byteflow.py:1321(<listcomp>)
       14    0.000    0.000    0.000    0.000 byteflow.py:1392(op_GET_ITER)
       14    0.000    0.000    0.000    0.000 byteflow.py:1398(op_FOR_ITER)
        2    0.000    0.000    0.000    0.000 byteflow.py:1438(_unaryop)
       52    0.000    0.000    0.001    0.000 byteflow.py:1449(_binaryop)
      140    0.000    0.000    0.000    0.000 byteflow.py:148(<lambda>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1532(op_LOAD_ASSERTION_ERROR)
       31    0.000    0.000    0.000    0.000 byteflow.py:1591(op_LOAD_METHOD)
       31    0.000    0.000    0.000    0.000 byteflow.py:1596(op_CALL_METHOD)
        1    0.000    0.000    0.000    0.000 byteflow.py:1600(_State)
      163    0.002    0.000    0.003    0.000 byteflow.py:1604(__init__)
     1304    0.000    0.000    0.000    0.000 byteflow.py:1644(get_identity)
     1258    0.001    0.000    0.001    0.000 byteflow.py:1647(__hash__)
       23    0.000    0.000    0.000    0.000 byteflow.py:1653(__eq__)
      688    0.000    0.000    0.000    0.000 byteflow.py:1656(pc_initial)
      140    0.000    0.000    0.000    0.000 byteflow.py:1663(instructions)
      280    0.000    0.000    0.000    0.000 byteflow.py:1670(outgoing_edges)
      140    0.000    0.000    0.000    0.000 byteflow.py:1680(outgoing_phis)
      140    0.000    0.000    0.000    0.000 byteflow.py:1689(blockstack_initial)
      140    0.000    0.000    0.000    0.000 byteflow.py:1705(find_initial_try_block)
      886    0.000    0.000    0.000    0.000 byteflow.py:1712(has_terminated)
     2863    0.001    0.000    0.001    0.000 byteflow.py:1715(get_inst)
      763    0.000    0.000    0.001    0.000 byteflow.py:1718(advance_pc)
      839    0.001    0.000    0.002    0.000 byteflow.py:1722(make_temp)
      874    0.001    0.000    0.003    0.000 byteflow.py:1740(append)
       14    0.000    0.000    0.000    0.000 byteflow.py:1745(get_tos)
       14    0.000    0.000    0.000    0.000 byteflow.py:1748(peek)
      769    0.000    0.000    0.000    0.000 byteflow.py:1753(push)
      657    0.000    0.000    0.000    0.000 byteflow.py:1757(pop)
      787    0.001    0.000    0.001    0.000 byteflow.py:1809(get_top_block)
      763    0.001    0.000    0.002    0.000 byteflow.py:181(_run_handle_exception)
      763    0.000    0.000    0.001    0.000 byteflow.py:1825(has_active_try)
      232    0.000    0.000    0.000    0.000 byteflow.py:1830(get_varname)
      187    0.000    0.000    0.000    0.000 byteflow.py:1835(terminate)
      128    0.000    0.000    0.001    0.000 byteflow.py:1840(fork)
       17    0.000    0.000    0.000    0.000 byteflow.py:1877(split_new_block)
      140    0.000    0.000    0.003    0.000 byteflow.py:1882(get_outgoing_states)
      128    0.000    0.000    0.000    0.000 byteflow.py:1891(<listcomp>)
      140    0.000    0.000    0.000    0.000 byteflow.py:1899(get_outgoing_edgepushed)
      140    0.000    0.000    0.000    0.000 byteflow.py:1908(<dictcomp>)
        1    0.000    0.000    0.000    0.000 byteflow.py:1912(StatePy311)
        1    0.000    0.000    0.000    0.000 byteflow.py:1954(AdaptDFA)
       35    0.000    0.000    0.000    0.000 byteflow.py:1957(__init__)
      140    0.000    0.000    0.000    0.000 byteflow.py:1960(infos)
      140    0.000    0.000    0.001    0.000 byteflow.py:1972(adapt_state_infos)
2535/2269    0.001    0.000    0.001    0.000 byteflow.py:1982(_flatten_inst_regs)
        1    0.000    0.000    0.000    0.000 byteflow.py:1993(AdaptCFA)
       35    0.000    0.000    0.004    0.000 byteflow.py:1996(__init__)
      933    0.000    0.000    0.000    0.000 byteflow.py:2019(backbone)
      245    0.000    0.000    0.000    0.000 byteflow.py:2023(blocks)
      175    0.000    0.000    0.000    0.000 byteflow.py:2027(iterliveblocks)
        1    0.000    0.000    0.000    0.000 byteflow.py:2035(AdaptCFBlock)
      140    0.000    0.000    0.000    0.000 byteflow.py:2036(__init__)
     1014    0.000    0.000    0.000    0.000 byteflow.py:2038(<genexpr>)
       35    0.000    0.000    0.001    0.000 byteflow.py:205(_build_cfg)
       35    0.000    0.000    0.003    0.000 byteflow.py:217(_prune_phis)
       35    0.000    0.000    0.001    0.000 byteflow.py:225(get_used_phis_per_state)
       35    0.000    0.000    0.000    0.000 byteflow.py:236(find_use_defs)
       35    0.000    0.000    0.001    0.000 byteflow.py:249(propagate_phi_map)
       35    0.000    0.000    0.001    0.000 byteflow.py:271(apply_changes)
      763    0.000    0.000    0.001    0.000 byteflow.py:294(_is_implicit_new_block)
       17    0.000    0.000    0.000    0.000 byteflow.py:304(_guard_with_as)
      100    0.000    0.000    0.000    0.000 byteflow.py:318(_is_null_temp_reg)
        1    0.000    0.000    0.000    0.000 byteflow.py:322(TraceRunner)
       35    0.000    0.000    0.000    0.000 byteflow.py:325(__init__)
      886    0.002    0.000    0.012    0.000 byteflow.py:333(dispatch)
       35    0.000    0.000    0.000    0.000 byteflow.py:379(op_NOP)
        1    0.000    0.000    0.000    0.000 byteflow.py:42(BlockKind)
       10    0.000    0.000    0.000    0.000 byteflow.py:442(op_POP_TOP)
       72    0.000    0.000    0.001    0.000 byteflow.py:455(op_LOAD_GLOBAL)
       14    0.000    0.000    0.000    0.000 byteflow.py:468(op_LOAD_DEREF)
       72    0.000    0.000    0.000    0.000 byteflow.py:473(op_LOAD_CONST)
       68    0.000    0.000    0.001    0.000 byteflow.py:478(op_LOAD_ATTR)
      232    0.000    0.000    0.002    0.000 byteflow.py:491(op_LOAD_FAST)
      787    0.000    0.000    0.000    0.000 byteflow.py:52(__init__)
       66    0.000    0.000    0.000    0.000 byteflow.py:521(op_STORE_FAST)
        1    0.000    0.000    0.000    0.000 byteflow.py:75(_lazy_pformat)
      228    0.000    0.000    0.000    0.000 byteflow.py:76(__init__)
       33    0.000    0.000    0.001    0.000 byteflow.py:792(_op_POP_JUMP_IF)
        1    0.000    0.000    0.000    0.000 byteflow.py:84(Flow)
        2    0.000    0.000    0.000    0.000 byteflow.py:848(op_JUMP_FORWARD)
       15    0.000    0.000    0.000    0.000 byteflow.py:856(op_JUMP_ABSOLUTE)
       47    0.000    0.000    0.000    0.000 byteflow.py:867(op_RETURN_VALUE)
       35    0.000    0.000    0.002    0.000 byteflow.py:89(__init__)
       12    0.000    0.000    0.000    0.000 byteflow.py:910(op_RAISE_VARARGS)
       35    0.002    0.000    0.028    0.001 byteflow.py:94(run)
        1    0.000    0.000    0.000    0.000 bytes.py:1(<module>)
        1    0.000    0.000    0.004    0.004 bz2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        1    0.000    0.000    0.001    0.001 caching.py:1(<module>)
        1    0.000    0.000    0.043    0.043 caching.py:103(ensure_cache_path)
        1    0.000    0.000    0.000    0.000 caching.py:155(_SourceFileBackedLocatorMixin)
        1    0.000    0.000    0.043    0.043 caching.py:161(get_source_stamp)
        1    0.000    0.000    0.000    0.000 caching.py:170(get_disambiguator)
        1    0.000    0.000    0.053    0.053 caching.py:173(from_function)
        1    0.000    0.000    0.000    0.000 caching.py:187(_UserProvidedCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:201(from_function)
        1    0.000    0.000    0.000    0.000 caching.py:209(_InTreeCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:215(__init__)
        2    0.000    0.000    0.000    0.000 caching.py:220(get_cache_path)
        1    0.000    0.000    0.000    0.000 caching.py:224(_UserWideCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:256(_IPythonCacheLocator)
        2    0.000    0.000    0.000    0.000 caching.py:30(_cache_log)
        1    0.000    0.000    0.000    0.000 caching.py:311(CacheImpl)
        1    0.000    0.000    0.053    0.053 caching.py:323(__init__)
        1    0.000    0.000    0.000    0.000 caching.py:348(get_filename_base)
        1    0.000    0.000    0.000    0.000 caching.py:356(filename_base)
        1    0.000    0.000    0.000    0.000 caching.py:36(_Cache)
        3    0.000    0.000    0.000    0.000 caching.py:360(locator)
        1    0.000    0.000    0.000    0.000 caching.py:380(CompileResultCacheImpl)
        1    0.000    0.000    0.005    0.005 caching.py:391(rebuild)
        1    0.000    0.000    0.000    0.000 caching.py:416(CodeLibraryCacheImpl)
        1    0.000    0.000    0.000    0.000 caching.py:447(IndexDataCacheFile)
        1    0.000    0.000    0.000    0.000 caching.py:451(__init__)
        1    0.000    0.000    0.019    0.019 caching.py:481(load)
        1    0.000    0.000    0.013    0.013 caching.py:495(_load_index)
        1    0.000    0.000    0.006    0.006 caching.py:528(_load_data)
        1    0.000    0.000    0.000    0.000 caching.py:546(_data_path)
        1    0.000    0.000    0.000    0.000 caching.py:573(Cache)
        1    0.000    0.000    0.097    0.097 caching.py:598(__init__)
        1    0.000    0.000    0.000    0.000 caching.py:618(enable)
        1    0.000    0.000    0.025    0.025 caching.py:627(load_overload)
        1    0.000    0.000    0.024    0.024 caching.py:638(_load_overload)
        2    0.000    0.000    0.000    0.000 caching.py:664(_guard_against_spurious_io_errors)
        1    0.000    0.000    0.000    0.000 caching.py:678(_index_key)
        2    0.000    0.000    0.000    0.000 caching.py:694(<lambda>)
        1    0.000    0.000    0.000    0.000 caching.py:699(FunctionCache)
        1    0.000    0.000    0.000    0.000 caching.py:710(make_library_cache)
        1    0.000    0.000    0.000    0.000 caching.py:720(CustomCodeLibraryCacheImpl)
        1    0.000    0.000    0.000    0.000 caching.py:723(LibraryCache)
        1    0.000    0.000    0.000    0.000 caching.py:77(NullCache)
       25    0.000    0.000    0.000    0.000 caching.py:82(load_overload)
       25    0.000    0.000    0.000    0.000 caching.py:85(save_overload)
        1    0.000    0.000    0.000    0.000 caching.py:98(_CacheLocator)
