Numba_LebwohlLasher.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.392, Time: 3.304862 s
         8275165 function calls (7831564 primitive calls) in 10.013 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.000    0.000 setobj.py:1498(gen_operator_impl)
        1    0.000    0.000    0.000    0.000 setobj.py:372(SetInstance)
        2    0.000    0.000    0.006    0.003 shape_base.py:1(<module>)
      160    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
      160    0.001    0.000    0.001    0.000 shape_base.py:612(column_stack)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.009    0.009 shutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:1385(get_terminal_size)
        1    0.000    0.000    0.000    0.000 shutil.py:59(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:62(SameFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:65(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:69(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:72(ReadError)
        1    0.000    0.000    0.000    0.000 shutil.py:75(RegistryError)
        1    0.000    0.000    0.000    0.000 shutil.py:79(_GiveupOnFastCopy)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       77    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
       78    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
        6    0.000    0.000    0.000    0.000 signal.py:48(_wraps)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
       76    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.000    0.000    0.000    0.000 sigparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 sigutils.py:1(<module>)
      168    0.000    0.000    0.001    0.000 sigutils.py:22(normalize_signature)
       40    0.000    0.000    0.000    0.000 sigutils.py:4(is_signature)
      277    0.000    0.000    0.000    0.000 sigutils.py:43(check_type)
        1    0.000    0.000    0.001    0.001 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedModule)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
        2    0.000    0.000    0.000    0.000 six.py:119(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:129(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
        1    0.000    0.000    0.000    0.000 six.py:144(MovedAttribute)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        1    0.000    0.000    0.000    0.000 six.py:164(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:169(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:178(__init__)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:186(_get_module)
       79    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        2    0.000    0.000    0.000    0.000 six.py:199(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:205(load_module)
        1    0.000    0.000    0.000    0.000 six.py:219(is_package)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
        1    0.000    0.000    0.000    0.000 six.py:239(exec_module)
        1    0.000    0.000    0.000    0.000 six.py:245(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:340(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:382(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:402(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:454(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
        8    0.000    0.000    0.000    0.000 six.py:80(_add_doc)
        3    0.000    0.000    0.000    0.000 six.py:85(_import_module)
        3    0.000    0.000    0.000    0.000 six.py:880(add_metaclass)
        3    0.000    0.000    0.000    0.000 six.py:882(wrapper)
        1    0.000    0.000    0.000    0.000 six.py:91(_LazyDescr)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
        3    0.000    0.000    0.000    0.000 six.py:96(__get__)
        1    0.000    0.000    0.000    0.000 slicing.py:1(<module>)
       34    0.000    0.000    0.002    0.000 slicing.py:15(fix_index)
        1    0.000    0.000    0.003    0.003 socket.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:211(_GiveupOnSendfile)
        1    0.000    0.000    0.000    0.000 socket.py:214(socket)
        1    0.000    0.000    0.000    0.000 socket.py:662(SocketIO)
      406    0.000    0.000    0.000    0.000 socket.py:78(<lambda>)
      407    0.000    0.000    0.000    0.000 socket.py:83(<lambda>)
      408    0.000    0.000    0.000    0.000 socket.py:88(<lambda>)
      409    0.000    0.000    0.000    0.000 socket.py:93(<lambda>)
        1    0.000    0.000    0.000    0.000 sparsetools.py:1(<module>)
        1    0.000    0.000    0.033    0.033 special.py:1(<module>)
        1    0.000    0.000    0.000    0.000 special.py:14(prange)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.003    0.003 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
        1    0.000    0.000    0.000    0.000 spines.py:487(SpinesProxy)
        1    0.000    0.000    0.000    0.000 spines.py:522(Spines)
        1    0.000    0.000    0.000    0.000 sputils.py:1(<module>)
      399    0.001    0.000    0.001    0.000 sre_compile.py:265(_compile_charset)
      399    0.009    0.000    0.010    0.000 sre_compile.py:292(_optimize_charset)
       75    0.000    0.000    0.001    0.000 sre_compile.py:435(_mk_bitmap)
       75    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
       13    0.000    0.000    0.000    0.000 sre_compile.py:440(_bytes_to_codes)
      799    0.001    0.000    0.001    0.000 sre_compile.py:447(_simple)
       31    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
      520    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
  290/261    0.000    0.000    0.001    0.000 sre_compile.py:485(_get_literal_prefix)
      230    0.000    0.000    0.000    0.000 sre_compile.py:516(_get_charset_prefix)
      272    0.001    0.000    0.008    0.000 sre_compile.py:560(_compile_info)
      544    0.000    0.000    0.000    0.000 sre_compile.py:619(isstring)
      272    0.001    0.000    0.028    0.000 sre_compile.py:622(_code)
      272    0.001    0.000    0.069    0.000 sre_compile.py:783(compile)
      346    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
 1531/272    0.007    0.000    0.019    0.000 sre_compile.py:87(_compile)
        2    0.000    0.000    0.000    0.000 sre_parse.py:102(checklookbehindgroup)
      116    0.000    0.000    0.000    0.000 sre_parse.py:1066(expand_template)
     1608    0.001    0.000    0.001    0.000 sre_parse.py:112(__init__)
     3528    0.001    0.000    0.001    0.000 sre_parse.py:161(__len__)
       12    0.000    0.000    0.000    0.000 sre_parse.py:163(__delitem__)
    10665    0.003    0.000    0.005    0.000 sre_parse.py:165(__getitem__)
      835    0.000    0.000    0.000    0.000 sre_parse.py:169(__setitem__)
     3450    0.001    0.000    0.001    0.000 sre_parse.py:173(append)
 1821/567    0.004    0.000    0.004    0.000 sre_parse.py:175(getwidth)
      273    0.000    0.000    0.001    0.000 sre_parse.py:225(__init__)
    10597    0.004    0.000    0.004    0.000 sre_parse.py:234(__next)
     4054    0.001    0.000    0.001    0.000 sre_parse.py:250(match)
     8727    0.002    0.000    0.005    0.000 sre_parse.py:255(get)
        6    0.000    0.000    0.000    0.000 sre_parse.py:259(getwhile)
       73    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
     2261    0.001    0.000    0.001    0.000 sre_parse.py:287(tell)
        3    0.000    0.000    0.000    0.000 sre_parse.py:289(seek)
      118    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
      368    0.001    0.000    0.001    0.000 sre_parse.py:356(_escape)
      290    0.000    0.000    0.001    0.000 sre_parse.py:433(_uniq)
  649/272    0.003    0.000    0.037    0.000 sre_parse.py:436(_parse_sub)
  758/277    0.014    0.000    0.036    0.000 sre_parse.py:494(_parse)
      272    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
     1137    0.000    0.000    0.000    0.000 sre_parse.py:82(groups)
      295    0.000    0.000    0.001    0.000 sre_parse.py:85(opengroup)
      146    0.000    0.000    0.000    0.000 sre_parse.py:868(_parse_flags)
      272    0.000    0.000    0.000    0.000 sre_parse.py:928(fix_flags)
      272    0.001    0.000    0.040    0.000 sre_parse.py:944(parse)
      295    0.000    0.000    0.002    0.000 sre_parse.py:97(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:981(parse_template)
        2    0.000    0.000    0.000    0.000 sre_parse.py:99(checkgroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:990(addgroup)
        1    0.000    0.000    0.001    0.001 ssa.py:1(<module>)
       41    0.000    0.000    0.003    0.000 ssa.py:101(_iterated_domfronts)
       41    0.000    0.000    0.000    0.000 ssa.py:107(<dictcomp>)
      262    0.000    0.000    0.000    0.000 ssa.py:112(<listcomp>)
       17    0.000    0.000    0.000    0.000 ssa.py:119(_compute_phi_locations)
       17    0.000    0.000    0.004    0.000 ssa.py:130(_fresh_vars)
       34    0.000    0.000    0.000    0.000 ssa.py:140(_get_scope)
       41    0.001    0.000    0.064    0.002 ssa.py:145(_find_defs_violators)
       41    0.000    0.000    0.000    0.000 ssa.py:158(<setcomp>)
      849    0.000    0.000    0.000    0.000 ssa.py:165(<setcomp>)
       41    0.000    0.000    0.015    0.000 ssa.py:173(_run_block_analysis)
       34    0.002    0.000    0.016    0.000 ssa.py:181(_run_block_rewrite)
       34    0.000    0.000    0.000    0.000 ssa.py:198(_make_states)
     4223    0.004    0.000    0.028    0.000 ssa.py:204(_run_ssa_block_pass)
        1    0.000    0.000    0.000    0.000 ssa.py:217(_BaseHandler)
        1    0.000    0.000    0.000    0.000 ssa.py:257(_GatherDefsHandler)
       41    0.000    0.000    0.090    0.002 ssa.py:26(reconstruct_ssa)
      861    0.002    0.000    0.011    0.000 ssa.py:266(on_assign)
      172    0.000    0.000    0.001    0.000 ssa.py:275(on_other)
        1    0.000    0.000    0.000    0.000 ssa.py:282(UndefinedVariable)
        1    0.000    0.000    0.000    0.000 ssa.py:289(_FreshVarHandler)
     1051    0.000    0.000    0.001    0.000 ssa.py:292(on_assign)
      236    0.000    0.000    0.000    0.000 ssa.py:314(on_other)
        1    0.000    0.000    0.000    0.000 ssa.py:318(_FixSSAVars)
       17    0.000    0.000    0.000    0.000 ssa.py:327(__init__)
     1051    0.001    0.000    0.008    0.000 ssa.py:330(on_assign)
        1    0.000    0.000    0.000    0.000 ssa.py:36(_CacheListVars)
      236    0.000    0.000    0.001    0.000 ssa.py:361(on_other)
       41    0.000    0.000    0.000    0.000 ssa.py:37(__init__)
      894    0.000    0.000    0.002    0.000 ssa.py:372(_fix_var)
      894    0.000    0.000    0.000    0.000 ssa.py:375(<listcomp>)
       54    0.000    0.000    0.002    0.000 ssa.py:380(_find_def)
      796    0.001    0.000    0.004    0.000 ssa.py:40(get)
   101/36    0.001    0.000    0.001    0.000 ssa.py:408(_find_def_from_top)
   124/42    0.000    0.000    0.001    0.000 ssa.py:454(_find_def_from_bottom)
       96    0.000    0.000    0.000    0.000 ssa.py:466(_stmt_index)
       41    0.000    0.000    0.089    0.002 ssa.py:47(_run_ssa)
        1    0.000    0.000    0.000    0.000 ssa.py:481(_warn_about_uninitialized_variable)
       17    0.000    0.000    0.013    0.001 ssa.py:83(_fix_ssa_vars)
        1    0.000    0.000    0.000    0.000 stackplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 static_binop.py:1(<module>)
      166    0.000    0.000    0.001    0.000 static_binop.py:14(match)
        1    0.000    0.000    0.000    0.000 static_binop.py:5(DetectStaticBinops)
        1    0.000    0.000    0.000    0.000 static_getitem.py:1(<module>)
      166    0.000    0.000    0.001    0.000 static_getitem.py:103(match)
      168    0.000    0.000    0.005    0.000 static_getitem.py:13(match)
        1    0.000    0.000    0.000    0.000 static_getitem.py:139(RewriteConstSetitems)
      166    0.000    0.000    0.002    0.000 static_getitem.py:147(match)
        2    0.000    0.000    0.000    0.000 static_getitem.py:28(apply)
        1    0.000    0.000    0.000    0.000 static_getitem.py:49(RewriteStringLiteralGetitems)
        1    0.000    0.000    0.000    0.000 static_getitem.py:5(RewriteConstGetitems)
      166    0.000    0.000    0.001    0.000 static_getitem.py:57(match)
        1    0.000    0.000    0.000    0.000 static_getitem.py:95(RewriteStringLiteralSetitems)
        1    0.000    0.000    0.000    0.000 static_raise.py:1(<module>)
       13    0.000    0.000    0.000    0.000 static_raise.py:17(_is_exception_type)
       13    0.000    0.000    0.000    0.000 static_raise.py:20(_break_constant)
       13    0.000    0.000    0.003    0.000 static_raise.py:39(_try_infer_constant)
      179    0.000    0.000    0.004    0.000 static_raise.py:46(match)
        1    0.000    0.000    0.000    0.000 static_raise.py:5(RewriteConstRaises)
       13    0.000    0.000    0.000    0.000 static_raise.py:76(apply)
        1    0.000    0.000    0.073    0.073 stencil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stencil.py:23(StencilFuncLowerer)
        1    0.000    0.000    0.000    0.000 stencil.py:65(StencilFunc)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:33(StencilPass)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:870(DummyPipeline)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:249(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:259(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:322(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:380(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:434(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:438(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 streamplot.py:510(OutOfBounds)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string.py:159(Formatter)
